,id,name,absolute_magnitude_h,is_potentially_hazardous_asteroid,is_sentry_object,estimated_diameter_km_min,estimated_diameter_km_max,close_approach_date,close_approach_date_full,epoch_date_close_approach,relative_velocity,orbiting_body,kilometers_per_second,kilometers_per_hour,miss_distance_kilometers
0,54216343,(2021 VQ3),26.17,False,False,0.0155079709,0.0346768771,2020-02-13,2020-Feb-13 20:35,1581626100000,,Earth,14.2596352577,51334.6869278921,71375797.224339764
0,54298776,(2022 QU7),24.88,False,False,0.0280902094,0.0628116177,2020-02-13,2020-Feb-13 10:27,1581589620000,,Earth,17.4063471694,62662.8498098288,65062085.06373086
0,2163243,163243 (2002 FB3),16.52,True,False,1.3199423904,2.9514809114,2020-02-14,2020-Feb-14 15:36,1581694560000,,Earth,16.0467890128,57768.4404462053,46391579.610933377
0,2217430,217430 (2005 SN25),19.71,True,False,0.3037770614,0.6792661593,2020-02-14,2020-Feb-14 19:04,1581707040000,,Earth,15.8656572892,57116.3662412312,37958979.944686339
0,2462559,462559 (2009 DD1),20.5,False,False,0.2111324448,0.4721064988,2020-02-14,2020-Feb-14 01:37,1581644220000,,Earth,14.9018224106,53646.5606782406,71095948.109199218
0,3404768,(2008 EE5),19.71,True,False,0.3037770614,0.6792661593,2020-02-14,2020-Feb-14 07:20,1581664800000,,Earth,22.9830392831,82738.9414192655,21569208.537208341
0,3799680,(2018 DB),27.61,False,False,0.0079901508,0.0178665204,2020-02-14,2020-Feb-14 18:54,1581706440000,,Earth,19.5709331891,70455.3594807269,17687720.390818895
0,3986740,(2020 BX),22.0,True,False,0.1058168859,0.2366137501,2020-02-14,2020-Feb-14 05:14,1581657240000,,Earth,12.163515207,43788.654745321,50141764.704518094
0,3989208,(2020 BH9),26.9,False,False,0.0110803882,0.0247765013,2020-02-14,2020-Feb-14 21:31,1581715860000,,Earth,4.9606101378,17858.1964961294,8224957.777807677
0,3989214,(2020 BO9),23.5,False,False,0.0530340723,0.1185877909,2020-02-14,2020-Feb-14 01:28,1581643680000,,Earth,13.1180099541,47224.8358349184,11385521.372043913
0,3989257,(2020 BH11),21.4,False,False,0.1394938229,0.3119176705,2020-02-14,2020-Feb-14 01:04,1581642240000,,Earth,6.9672918242,25082.2505671416,39748721.663238354
0,3989395,(2020 BN15),25.2,False,False,0.0242412481,0.0542050786,2020-02-14,2020-Feb-14 11:46,1581680760000,,Earth,6.7811759231,24412.2333231106,11660169.702274122
0,3989671,(2020 CL1),19.95,True,False,0.2719912773,0.6081909854,2020-02-14,2020-Feb-14 09:56,1581674160000,,Earth,22.0458288741,79364.9839468277,26571727.949683331
0,3991588,(2020 CQ2),28.6,False,False,0.0050647146,0.0113250461,2020-02-14,2020-Feb-14 02:19,1581646740000,,Earth,7.9909732327,28767.5036378011,148126.844224716
0,3991662,(2020 DK1),26.8,False,False,0.0116025908,0.0259441818,2020-02-14,2020-Feb-14 05:55,1581659700000,,Earth,5.5716020392,20057.7673412121,5834597.231529019
0,54053738,(2020 RQ),25.7,False,False,0.0192555078,0.0430566244,2020-02-14,2020-Feb-14 20:19,1581711540000,,Earth,8.5438386712,30757.819216311,69921188.274430203
0,54222541,(2021 WG),28.77,False,False,0.0046833323,0.0104722495,2020-02-14,2020-Feb-14 11:54,1581681240000,,Earth,6.4095338293,23074.3217853904,51008152.166745569
0,54248949,(2022 EO),29.49,False,False,0.0033616692,0.0075169209,2020-02-14,2020-Feb-14 23:39,1581723540000,,Earth,22.0679682971,79444.6858695348,68267403.000027137
0,54316681,(2022 UD),27.2,False,False,0.0096506147,0.0215794305,2020-02-14,2020-Feb-14 21:47,1581716820000,,Earth,7.8035207907,28092.6748463878,50828197.612729216
0,2096744,96744 (1999 OW3),14.75,False,False,2.9823250515,6.6686815462,2020-02-15,2020-Feb-15 09:41,1581759660000,,Earth,33.9433408481,122196.0270531607,69187049.188907774
0,2154993,154993 (2005 EA94),18.02,False,False,0.6615382752,1.4792445531,2020-02-15,2020-Feb-15 19:49,1581796140000,,Earth,18.2815587517,65813.6115061326,24913404.69869275
0,2163373,163373 (2002 PZ39),19.03,True,False,0.4154846434,0.9290519063,2020-02-15,2020-Feb-15 11:05,1581764700000,,Earth,15.1890993308,54680.7575909617,5775010.185859543
0,2353947,353947 (1999 CT8),18.79,False,False,0.4640395282,1.0376239294,2020-02-15,2020-Feb-15 15:26,1581780360000,,Earth,21.6143506827,77811.6624578939,68631886.182613389
0,2474223,474223 (2001 CC32),19.1,False,False,0.4023045798,0.8995803882,2020-02-15,2020-Feb-15 08:54,1581756840000,,Earth,21.750331376,78301.1929534225,42554208.938551808
0,3768016,(2017 BY93),23.1,False,False,0.063760979,0.1425738833,2020-02-15,2020-Feb-15 02:52,1581735120000,,Earth,25.7042195596,92535.1904145528,32756389.522696522
0,3769708,(2017 DU15),20.89,False,False,0.1764229081,0.3944936153,2020-02-15,2020-Feb-15 10:03,1581760980000,,Earth,22.808739846,82111.4634457012,60862034.162292279
0,3770329,(2017 EM),25.8,False,False,0.0183888672,0.0411187571,2020-02-15,2020-Feb-15 13:47,1581774420000,,Earth,19.4144023914,69891.8486090533,68349516.074087177
0,3878616,(2019 TH5),24.7,False,False,0.0305179233,0.0682401509,2020-02-15,2020-Feb-15 05:56,1581746160000,,Earth,9.3403013457,33625.0848445963,50511136.461259993
0,3879274,(2019 UN1),23.3,False,False,0.058150704,0.130028927,2020-02-15,2020-Feb-15 03:19,1581736740000,,Earth,16.4097129247,59074.9665287854,73841811.732244407
0,3989236,(2020 BG10),25.7,False,False,0.0192555078,0.0430566244,2020-02-15,2020-Feb-15 19:48,1581796080000,,Earth,5.971592607,21497.7333852826,14528719.226656513
0,3989314,(2020 BA14),22.8,False,False,0.0732073989,0.1636967205,2020-02-15,2020-Feb-15 20:37,1581799020000,,Earth,22.4311889138,80752.2800895551,25448985.2690052
0,3989340,(2020 BV14),23.39,False,False,0.0557898221,0.1247498347,2020-02-15,2020-Feb-15 05:03,1581742980000,,Earth,11.6857595932,42068.7345353533,24810300.919181956
0,3989455,(2020 CU),25.6,False,False,0.0201629919,0.0450858206,2020-02-15,2020-Feb-15 13:38,1581773880000,,Earth,6.4560035782,23241.6128814175,12438044.353402105
0,3991613,(2020 DK),26.06,False,False,0.0163137941,0.0364787526,2020-02-15,2020-Feb-15 06:00,1581746400000,,Earth,9.652745519,34749.883868259,4744961.217712516
0,3991615,(2020 DL),25.4,False,False,0.022108281,0.0494356193,2020-02-15,2020-Feb-15 00:30,1581726600000,,Earth,17.2887607553,62239.5387191336,3986480.613968777
0,3991657,(2020 DD1),27.0,False,False,0.0105816886,0.023661375,2020-02-15,2020-Feb-15 03:44,1581738240000,,Earth,7.8616185955,28301.826943878,6102010.978846454
0,3991658,(2020 DE1),27.8,False,False,0.0073207399,0.016369672,2020-02-15,2020-Feb-15 04:19,1581740340000,,Earth,5.143432588,18516.357316706,5595110.893296368
0,3991696,(2020 DU1),26.72,False,False,0.0120380177,0.0269178258,2020-02-15,2020-Feb-15 10:56,1581764160000,,Earth,32.0545351914,115396.3266891793,1131498.210175408
0,3994618,(2020 DP2),21.5,True,False,0.1332155667,0.2978790628,2020-02-15,2020-Feb-15 10:07,1581761220000,,Earth,21.9523396281,79028.4226611434,13037923.748776912
0,54166171,(2021 NV),20.41,False,False,0.2200670271,0.4920848322,2020-02-15,2020-Feb-15 01:48,1581731280000,,Earth,32.5043508735,117015.6631444585,55518419.458870245
0,54293316,(2020 DP16),25.58,False,False,0.0203495578,0.0455029946,2020-02-15,2020-Feb-15 17:22,1581787320000,,Earth,13.7755199026,49591.8716494745,3087975.371679735
0,54342500,(2023 DW),24.33,False,False,0.0361871997,0.0809170384,2020-02-15,2020-Feb-15 17:32,1581787920000,,Earth,13.7834921641,49620.5717905804,15352737.714780671
0,3307059,(2005 XP66),20.1,False,False,0.2538370294,0.5675968529,2020-02-16,2020-Feb-16 13:15,1581858900000,,Earth,12.395300582,44623.0820950769,70599043.345494034
0,3401103,(2008 BH16),20.5,False,False,0.2111324448,0.4721064988,2020-02-16,2020-Feb-16 16:20,1581870000000,,Earth,16.3034109961,58692.2795859463,66109497.153538798
0,3443807,(2008 YX32),20.79,False,False,0.1847374636,0.4130855266,2020-02-16,2020-Feb-16 06:29,1581834540000,,Earth,12.7853852814,46027.3870128812,30148871.317065673
0,3561031,(2011 GF3),22.5,False,False,0.0840533402,0.1879489824,2020-02-16,2020-Feb-16 21:25,1581888300000,,Earth,20.7724509891,74780.8235608504,36455777.313141909
0,3630271,(2013 EQ4),23.2,False,False,0.0608912622,0.1361570015,2020-02-16,2020-Feb-16 23:44,1581896640000,,Earth,20.0245064696,72088.2232903933,59247130.271889433
0,3763475,(2016 VL3),24.42,False,False,0.0347180222,0.0776318577,2020-02-16,2020-Feb-16 17:29,1581874140000,,Earth,2.63366905,9481.2085800722,37506481.049762818
0,3827427,(2018 RU3),23.0,False,False,0.0667659413,0.1492931834,2020-02-16,2020-Feb-16 16:30,1581870600000,,Earth,7.9707407614,28694.6667409661,32700396.670572305
0,3989170,(2020 BO7),23.8,False,False,0.046190746,0.1032856481,2020-02-16,2020-Feb-16 20:34,1581885240000,,Earth,2.6519158861,9546.8971898338,42806166.772493175
0,3989243,(2020 BO10),20.2,False,False,0.2424124811,0.5420507863,2020-02-16,2020-Feb-16 06:47,1581835620000,,Earth,28.1644271629,101391.9377863792,62911461.402197529
0,3989334,(2020 BL14),25.2,False,False,0.0242412481,0.0542050786,2020-02-16,2020-Feb-16 15:30,1581867000000,,Earth,8.8471702844,31849.8130239877,6923252.631307672
0,3989396,(2020 CE),25.0,False,False,0.02658,0.0594346868,2020-02-16,2020-Feb-16 02:15,1581819300000,,Earth,6.5338103406,23521.7172262484,16334800.787519065
0,3991587,(2020 CR2),27.32,False,False,0.0091317703,0.020419259,2020-02-16,2020-Feb-16 20:13,1581883980000,,Earth,21.8271059233,78577.581324033,1203699.797036894
0,3991699,(2020 DX1),26.5,False,False,0.0133215567,0.0297879063,2020-02-16,2020-Feb-16 12:20,1581855600000,,Earth,6.9264525621,24935.2292236214,6455495.396914992
0,3991738,(2020 DL2),26.5,False,False,0.0133215567,0.0297879063,2020-02-16,2020-Feb-16 06:36,1581834960000,,Earth,6.4969876876,23389.1556753557,3926604.410576378
0,3994619,(2020 DR2),18.8,True,False,0.4619074603,1.0328564805,2020-02-16,2020-Feb-16 16:21,1581870060000,,Earth,23.4975532998,84591.1918793614,31559514.141132436
0,54005663,(2020 DS3),25.9,False,False,0.0175612318,0.0392681082,2020-02-16,2020-Feb-16 12:10,1581855000000,,Earth,7.5502795565,27181.0064033277,2960012.839312106
0,54339765,(2023 BB1),23.34,False,False,0.057089334,0.1276556316,2020-02-16,2020-Feb-16 12:17,1581855420000,,Earth,13.0915481279,47129.5732605289,26722737.559822734
0,2326290,326290 Akhenaten (1998 HE3),21.83,True,False,0.1144339731,0.2558821427,2020-02-17,2020-Feb-17 07:02,1581922920000,,Earth,26.8892354792,96801.2477250318,66697555.54962301
0,3150189,(2003 DG6),20.75,False,False,0.1881719895,0.42076536,2020-02-17,2020-Feb-17 20:40,1581972000000,,Earth,18.1252584338,65250.9303615526,29166339.688838652
0,3176872,(2004 CH52),19.8,False,False,0.2914439045,0.6516883822,2020-02-17,2020-Feb-17 15:08,1581952080000,,Earth,6.1958463567,22305.046883983,62697084.423173537
0,3430494,(2008 TT26),23.6,False,False,0.0506471459,0.1132504611,2020-02-17,2020-Feb-17 12:59,1581944340000,,Earth,6.718989554,24188.3623944658,69409367.511021568
0,3475238,(2009 VZ),21.3,True,False,0.1460679643,0.3266178974,2020-02-17,2020-Feb-17 18:30,1581964200000,,Earth,12.2040882472,43934.7176899862,45475882.551504361
0,3703192,(2014 YD35),21.11,False,False,0.1594244681,0.3564839479,2020-02-17,2020-Feb-17 15:05,1581951900000,,Earth,8.9711225701,32296.0412522479,37524249.656450364
0,3751529,(2016 GZ215),21.1,False,False,0.160160338,0.358129403,2020-02-17,2020-Feb-17 03:10,1581909000000,,Earth,2.5535682381,9192.8456570363,43472390.654043867
0,3799312,(2018 CW2),25.66,False,False,0.0196134944,0.0438571068,2020-02-17,2020-Feb-17 17:39,1581961140000,,Earth,10.1944204008,36699.9134427893,2416151.622980907
0,3989088,(2020 BF5),25.0,False,False,0.02658,0.0594346868,2020-02-17,2020-Feb-17 08:47,1581929220000,,Earth,7.1205780271,25634.0808974632,12929940.266264162
0,3989654,(2020 CK1),26.6,False,False,0.0127219879,0.0284472297,2020-02-17,2020-Feb-17 15:42,1581954120000,,Earth,8.0845251151,29104.290414291,3295187.674875604
0,3991577,(2020 CG2),24.5,False,False,0.0334622374,0.0748238376,2020-02-17,2020-Feb-17 08:19,1581927540000,,Earth,8.6762710029,31234.5756104474,863531.519210879
0,3991619,(2020 DO),27.0,False,False,0.0105816886,0.023661375,2020-02-17,2020-Feb-17 08:37,1581928620000,,Earth,4.5548404809,16397.4257312504,4075630.367919368
0,54131391,(2021 EC4),24.16,False,False,0.0391340663,0.0875064325,2020-02-17,2020-Feb-17 06:12,1581919920000,,Earth,12.2415500527,44069.5801895969,61343148.003151317
0,54211503,(2020 DP14),30.31,False,False,0.0023043847,0.0051527608,2020-02-17,2020-Feb-17 22:24,1581978240000,,Earth,6.9501968799,25020.7087676324,120108.464675185
0,54293315,(2020 DQ16),27.81,False,False,0.0072871041,0.0162944602,2020-02-17,2020-Feb-17 09:50,1581933000000,,Earth,9.8509992489,35463.5972961078,411777.472082088
0,2420738,420738 (2012 TS),20.84,False,False,0.1805323255,0.4036825521,2020-02-18,2020-Feb-18 01:28,1581989280000,,Earth,12.6313456217,45472.844238196,41643327.778633193
0,3627115,(2013 DL1),21.23,False,False,0.1508533561,0.3373183589,2020-02-18,2020-Feb-18 06:22,1582006920000,,Earth,19.3023982096,69488.6335547004,68694316.006686901
0,3743123,(2016 CA138),23.29,False,False,0.0584191154,0.1306291133,2020-02-18,2020-Feb-18 20:27,1582057620000,,Earth,14.256073605,51321.864978158,8139167.199148575
0,3905994,(2019 XN1),21.9,False,False,0.1108038821,0.2477650126,2020-02-18,2020-Feb-18 03:42,1581997320000,,Earth,2.4476243332,8811.4475995125,24248835.878217016
0,3986809,(2020 BH2),21.3,False,False,0.1460679643,0.3266178974,2020-02-18,2020-Feb-18 15:58,1582041480000,,Earth,8.1472879455,29330.2366036417,63923076.008256149
0,3989177,(2020 BX7),24.8,False,False,0.0291443905,0.0651688382,2020-02-18,2020-Feb-18 19:46,1582055160000,,Earth,5.0949690154,18341.8884554799,24397602.477732787
0,3989233,(2020 BA10),25.5,False,False,0.0211132445,0.0472106499,2020-02-18,2020-Feb-18 14:06,1582034760000,,Earth,9.0128166689,32446.1400080783,4697901.422877905
0,3989258,(2020 BJ11),24.9,False,False,0.0278326768,0.0622357573,2020-02-18,2020-Feb-18 20:38,1582058280000,,Earth,5.9270926618,21337.533582563,12269086.918326896
0,3989335,(2020 BM14),23.5,False,False,0.0530340723,0.1185877909,2020-02-18,2020-Feb-18 15:59,1582041540000,,Earth,10.1494722346,36538.100044493,18841891.938407456
0,3989653,(2020 CJ1),23.86,False,False,0.04493192,0.1004708274,2020-02-18,2020-Feb-18 08:17,1582013820000,,Earth,5.557974707,20008.7089450877,21911315.558550195
0,3991583,(2020 CM2),24.7,False,False,0.0305179233,0.0682401509,2020-02-18,2020-Feb-18 11:56,1582026960000,,Earth,6.3908824543,23007.1768353496,10258115.291924059
0,3991594,(2020 CT2),26.3,False,False,0.0146067964,0.0326617897,2020-02-18,2020-Feb-18 08:02,1582012920000,,Earth,13.5456662511,48764.3985040252,7970327.721993861
0,3991597,(2020 DB),26.77,False,False,0.0117639989,0.0263051013,2020-02-18,2020-Feb-18 02:45,1581993900000,,Earth,21.6494551933,77938.0386957871,1447081.529166262
0,3991608,(2020 DD),23.56,False,False,0.0515887466,0.1153559443,2020-02-18,2020-Feb-18 19:09,1582052940000,,Earth,38.675155219,139230.5587883316,953100.221996405
0,3991645,(2020 DS),24.8,False,False,0.0291443905,0.0651688382,2020-02-18,2020-Feb-18 12:58,1582030680000,,Earth,10.5452889705,37963.0402938202,18807358.825935804
0,3991650,(2020 DW),30.4,False,False,0.0022108281,0.0049435619,2020-02-18,2020-Feb-18 17:02,1582045320000,,Earth,4.0399179968,14543.7047883681,241220.506661265
0,3991654,(2020 DA1),29.8,False,False,0.002914439,0.0065168838,2020-02-18,2020-Feb-18 10:32,1582021920000,,Earth,19.0711425532,68656.1131914358,193529.124579301
0,3991732,(2020 DF2),26.2,False,False,0.0152951935,0.0342010925,2020-02-18,2020-Feb-18 15:26,1582039560000,,Earth,15.470920906,55695.3152615194,1565354.7122125
0,3991734,(2020 DH2),25.2,False,False,0.0242412481,0.0542050786,2020-02-18,2020-Feb-18 05:57,1582005420000,,Earth,9.8682445981,35525.6805533142,2435871.59924452
0,54005704,(2020 DB4),25.4,False,False,0.022108281,0.0494356193,2020-02-18,2020-Feb-18 09:03,1582016580000,,Earth,5.1415279117,18509.5004820864,5237815.155334053
0,54051126,(2020 PH5),22.37,False,False,0.0892390579,0.1995445996,2020-02-18,2020-Feb-18 06:28,1582007280000,,Earth,16.8509278939,60663.3404180627,49294342.961053479
0,54239891,(2022 BZ1),25.98,False,False,0.0169260249,0.0378477424,2020-02-18,2020-Feb-18 17:34,1582047240000,,Earth,18.1600603053,65376.2170990516,63987919.219967436
0,54288621,(2022 MO1),25.32,False,False,0.0229379698,0.0512908597,2020-02-18,2020-Feb-18 14:29,1582036140000,,Earth,9.317939205,33544.5811381051,10942261.806129249
0,54304750,(2022 SZ1),23.9,False,False,0.04411182,0.0986370281,2020-02-18,2020-Feb-18 17:27,1582046820000,,Earth,10.6440265413,38318.4955486534,55204289.049352618
0,2363067,363067 (2000 CO101),19.21,True,False,0.3824326621,0.8551454293,2020-02-19,2020-Feb-19 19:21,1582140060000,,Earth,13.4598062316,48455.302433728,54133566.903677233
0,3046149,(2000 RE52),22.33,False,False,0.0908981358,0.2032544107,2020-02-19,2020-Feb-19 02:42,1582080120000,,Earth,22.9961327637,82786.0779491731,67747691.188332594
0,3511515,(2010 EG21),24.4,False,False,0.0350392641,0.0783501764,2020-02-19,2020-Feb-19 19:32,1582140720000,,Earth,19.0820289996,68695.3043986666,66149345.493291337
0,3588013,(2011 WL2),20.7,True,False,0.1925550782,0.4305662442,2020-02-19,2020-Feb-19 03:04,1582081440000,,Earth,8.4833049306,30539.8977500512,68716319.953470952
0,3647962,(2013 RE43),20.43,False,False,0.2180494405,0.4875733714,2020-02-19,2020-Feb-19 18:43,1582137780000,,Earth,12.391788242,44610.4376710783,68397219.274400871
0,3656919,(2014 BG3),21.1,False,False,0.160160338,0.358129403,2020-02-19,2020-Feb-19 04:25,1582086300000,,Earth,22.4385134948,80778.6485811263,51437194.190452025
0,3662636,(2014 DH23),21.33,False,False,0.1440638367,0.3221365319,2020-02-19,2020-Feb-19 01:18,1582075080000,,Earth,12.8993925672,46437.8132419218,46479185.619584077
0,3748455,(2016 FA13),22.6,False,False,0.0802703167,0.1794898848,2020-02-19,2020-Feb-19 02:17,1582078620000,,Earth,9.6898301372,34883.3884940917,59522315.239598906
0,3769809,(2017 DR34),29.2,False,False,0.0038419789,0.008590926,2020-02-19,2020-Feb-19 13:31,1582119060000,,Earth,14.2501976171,51300.7114215132,15050968.84653731
0,3843777,(2019 RY),24.8,False,False,0.0291443905,0.0651688382,2020-02-19,2020-Feb-19 01:53,1582077180000,,Earth,4.3647160386,15712.977739123,11449555.827750406
0,3986805,(2020 BC2),22.1,False,False,0.1010543415,0.2259643771,2020-02-19,2020-Feb-19 10:26,1582107960000,,Earth,14.2551278839,51318.460382211,33880749.266590631
0,3989167,(2020 BL7),25.0,False,False,0.02658,0.0594346868,2020-02-19,2020-Feb-19 20:28,1582144080000,,Earth,8.5402134809,30744.7685312842,5333030.728918469
0,3989220,(2020 BV9),26.1,False,False,0.0160160338,0.0358129403,2020-02-19,2020-Feb-19 15:35,1582126500000,,Earth,5.6051943539,20178.699674158,15136339.11502086
0,3989290,(2020 BC13),20.9,False,False,0.1756123185,0.3926810818,2020-02-19,2020-Feb-19 10:41,1582108860000,,Earth,10.38570416,37388.5349760108,66514479.546290385
0,3989506,(2020 CB1),25.1,False,False,0.0253837029,0.0567596853,2020-02-19,2020-Feb-19 11:42,1582112520000,,Earth,6.1506953164,22142.5031390763,13974419.459911176
0,3989813,(2020 CX1),24.12,False,False,0.0398616229,0.0891332986,2020-02-19,2020-Feb-19 11:01,1582110060000,,Earth,7.8672590056,28322.1324201527,5395223.99388015
0,3991585,(2020 CO2),26.8,False,False,0.0116025908,0.0259441818,2020-02-19,2020-Feb-19 20:36,1582144560000,,Earth,15.3495385181,55258.338665048,1483966.559510906
0,3991595,(2020 CU2),27.3,False,False,0.0092162655,0.0206081961,2020-02-19,2020-Feb-19 23:47,1582156020000,,Earth,8.2677465143,29763.8874516247,5052990.876493673
0,3991592,(2020 DA),24.5,False,False,0.0334622374,0.0748238376,2020-02-19,2020-Feb-19 11:37,1582112220000,,Earth,10.3682586483,37325.7311338724,3024704.089507047
0,3991618,(2020 DN),23.9,False,False,0.04411182,0.0986370281,2020-02-19,2020-Feb-19 03:42,1582083720000,,Earth,18.1531793179,65351.4455443939,26520776.426099818
0,3991730,(2020 DD2),25.9,False,False,0.0175612318,0.0392681082,2020-02-19,2020-Feb-19 05:53,1582091580000,,Earth,10.1887420335,36679.4713204279,1491860.86903038
0,3991735,(2020 DJ2),26.3,False,False,0.0146067964,0.0326617897,2020-02-19,2020-Feb-19 05:16,1582089360000,,Earth,11.8220892526,42559.5213095134,1080195.550471431
0,54005708,(2020 DG4),28.15,False,False,0.0062309602,0.0139328506,2020-02-19,2020-Feb-19 23:56,1582156560000,,Earth,7.1812458275,25852.4849791133,1269265.775897299
0,54006019,(2020 DN4),27.9,False,False,0.0069912523,0.0156329154,2020-02-19,2020-Feb-19 00:35,1582072500000,,Earth,6.1729653636,22222.67530907,1811782.526251234
0,54016358,(2020 FN4),24.5,False,False,0.0334622374,0.0748238376,2020-02-19,2020-Feb-19 04:43,1582087380000,,Earth,6.7742339127,24387.2420855495,10276969.650032491
0,54048948,(2020 OA3),24.76,False,False,0.0296862251,0.0663804174,2020-02-19,2020-Feb-19 03:43,1582083780000,,Earth,4.8155523274,17335.9883786226,50053621.355278141
0,54111250,(2021 CN3),26.23,False,False,0.0150853356,0.0337318359,2020-02-19,2020-Feb-19 01:34,1582076040000,,Earth,14.8255878868,53372.1163924577,60603320.892455961
0,2549948,549948 (2011 WL2),20.84,True,False,0.1805323255,0.4036825521,2020-02-19,2020-Feb-19 03:04,1582081440000,,Earth,8.4833049251,30539.8977303199,68716321.404570291
0,54301286,(2022 RG1),26.39,False,False,0.0140137697,0.0313357417,2020-02-19,2020-Feb-19 11:05,1582110300000,,Earth,13.3647757477,48113.1926918352,14090727.704854538
0,3428343,(2008 SX148),23.7,False,False,0.0483676488,0.1081533507,2020-02-20,2020-Feb-20 11:20,1582197600000,,Earth,19.8293116593,71385.5219735668,45567954.595126893
0,3555162,(2011 AM24),20.51,True,False,0.2101623793,0.4699373665,2020-02-20,2020-Feb-20 03:05,1582167900000,,Earth,7.5694353443,27249.9672393772,55670930.208836163
0,3759717,(2016 SH1),22.7,False,False,0.0766575574,0.1714115092,2020-02-20,2020-Feb-20 19:58,1582228680000,,Earth,11.1514987316,40145.3954335883,59977441.626631746
0,3781466,(2017 RB16),25.6,False,False,0.0201629919,0.0450858206,2020-02-20,2020-Feb-20 02:28,1582165680000,,Earth,7.8083794275,28110.1659388615,34066119.861892464
0,3837918,(2019 AR13),24.1,False,False,0.040230458,0.0899580388,2020-02-20,2020-Feb-20 05:05,1582175100000,,Earth,10.6469935941,38329.1769388712,24881173.822641463
0,3838078,(2019 BE5),25.1,False,False,0.0253837029,0.0567596853,2020-02-20,2020-Feb-20 12:09,1582200540000,,Earth,14.8049808809,53297.9311713502,5248584.002885364
0,3989092,(2020 BK5),22.9,False,False,0.0699125232,0.1563291544,2020-02-20,2020-Feb-20 16:56,1582217760000,,Earth,12.4229500087,44722.6200314482,38549034.903863145
0,3989203,(2020 BC9),23.31,False,False,0.0578835257,0.1294314984,2020-02-20,2020-Feb-20 04:41,1582173660000,,Earth,9.3049663691,33497.8789288776,5325361.025641013
0,3991586,(2020 CP2),25.6,False,False,0.0201629919,0.0450858206,2020-02-20,2020-Feb-20 16:21,1582215660000,,Earth,21.0641295903,75830.8665252431,1916809.446220026
0,3991598,(2020 DC),26.73,False,False,0.011982708,0.0267941497,2020-02-20,2020-Feb-20 16:21,1582215660000,,Earth,4.9922186677,17971.9872037263,2254504.572059201
0,3991609,(2020 DE),27.0,False,False,0.0105816886,0.023661375,2020-02-20,2020-Feb-20 11:20,1582197600000,,Earth,9.6814264778,34853.1353201102,1339103.626654063
0,3991653,(2020 DZ),28.6,False,False,0.0050647146,0.0113250461,2020-02-20,2020-Feb-20 17:19,1582219140000,,Earth,11.2489276575,40496.1395670572,588736.852344236
0,54000956,(2020 DC3),21.95,True,False,0.1082816778,0.2421251924,2020-02-20,2020-Feb-20 10:51,1582195860000,,Earth,26.4606829318,95258.458554462,12846098.49905755
0,54006020,(2020 DO4),27.5,False,False,0.008405334,0.0187948982,2020-02-20,2020-Feb-20 10:47,1582195620000,,Earth,4.9176774577,17703.6388478356,3564668.46084219
0,54208622,(2021 TJ12),26.05,False,False,0.0163890951,0.0366471308,2020-02-20,2020-Feb-20 16:03,1582214580000,,Earth,21.4574215276,77246.7174994118,64909730.134906334
0,54342587,(2023 EF),26.2,False,False,0.0152951935,0.0342010925,2020-02-20,2020-Feb-20 22:31,1582237860000,,Earth,10.8705588882,39134.0119976237,27532274.405658986
0,2152685,152685 (1998 MZ),19.34,True,False,0.3602093458,0.8054525833,2020-02-21,2020-Feb-21 17:47,1582307220000,,Earth,18.9154710301,68095.6957082437,61511606.170295188
0,3445621,(2009 CS1),21.12,False,False,0.1586919792,0.3548460529,2020-02-21,2020-Feb-21 04:08,1582258080000,,Earth,19.3721991323,69739.9168763009,48647261.652867561
0,3516307,(2010 GW62),19.4,False,False,0.3503926411,0.7835017643,2020-02-21,2020-Feb-21 17:18,1582305480000,,Earth,25.5835789435,92100.8841965881,73250451.142697389
0,3773986,(2017 HJ),27.53,False,False,0.0082900085,0.0185370226,2020-02-21,2020-Feb-21 01:51,1582249860000,,Earth,12.5485956374,45174.9442947311,44487696.288348997
0,3790129,(2017 XD),17.36,False,False,0.8965096664,2.0046565566,2020-02-21,2020-Feb-21 01:56,1582250160000,,Earth,27.0242751721,97287.390619551,46730764.686678391
0,3799747,(2018 DV1),28.4,False,False,0.0055533491,0.0124176661,2020-02-21,2020-Feb-21 10:55,1582282500000,,Earth,13.7226852057,49401.6667406471,39576675.271504237
0,3989093,(2020 BL5),20.6,False,False,0.2016299194,0.4508582062,2020-02-21,2020-Feb-21 01:52,1582249920000,,Earth,24.5056433145,88220.3159321467,48385569.859519969
0,3989346,(2020 BB15),21.86,True,False,0.1128638801,0.2523713081,2020-02-21,2020-Feb-21 19:56,1582314960000,,Earth,13.4052420572,48258.8714058872,37363069.246164549
0,3991660,(2020 DG1),24.55,False,False,0.0327005439,0.0731206391,2020-02-21,2020-Feb-21 15:02,1582297320000,,Earth,23.8275771749,85779.2778298006,5211589.586578176
0,3991736,(2020 DK2),26.3,False,False,0.0146067964,0.0326617897,2020-02-21,2020-Feb-21 17:30,1582306200000,,Earth,13.4997862555,48599.2305196834,1518884.048749736
0,54000957,(2020 DD3),24.98,False,False,0.0268259417,0.0599846292,2020-02-21,2020-Feb-21 10:03,1582279380000,,Earth,20.3916922227,73410.0920018762,1016763.226191688
